
==================================================
Starting Trial 0
Parameters: batch_size=8, lr=0.000018, epochs=30, weight_decay=0.000002, dropout=0.39
==================================================

Fold 1/5
  Epoch 25/30 | Train Loss: 1.5230, Acc: 0.3419, F1: 0.3011 | Val Loss: 1.7634, Acc: 0.2433, F1: 0.1185
  Epoch 26/30 | Train Loss: 1.5218, Acc: 0.3494, F1: 0.3055 | Val Loss: 1.7515, Acc: 0.2417, F1: 0.1104
  Epoch 27/30 | Train Loss: 1.5255, Acc: 0.3522, F1: 0.3090 | Val Loss: 1.7388, Acc: 0.2433, F1: 0.1109
  Epoch 28/30 | Train Loss: 1.5147, Acc: 0.3565, F1: 0.3103 | Val Loss: 1.7260, Acc: 0.2417, F1: 0.1033
  Epoch 29/30 | Train Loss: 1.5200, Acc: 0.3565, F1: 0.3130 | Val Loss: 1.7118, Acc: 0.2417, F1: 0.1031
  Epoch 30/30 | Train Loss: 1.5106, Acc: 0.3589, F1: 0.3118 | Val Loss: 1.6893, Acc: 0.2401, F1: 0.1001
  Fold 4 best validation F1 score: 0.1953

Fold 5/5
  Epoch 01/30 | Train Loss: 1.6167, Acc: 0.2361, F1: 0.1541 | Val Loss: 1.6475, Acc: 0.2496, F1: 0.1345
  Epoch 02/30 | Train Loss: 1.5956, Acc: 0.2491, F1: 0.1924 | Val Loss: 1.7484, Acc: 0.2164, F1: 0.0770
  Epoch 03/30 | Train Loss: 1.5808, Acc: 0.2748, F1: 0.2362 | Val Loss: 1.8730, Acc: 0.2164, F1: 0.0770
  Epoch 04/30 | Train Loss: 1.5758, Acc: 0.2720, F1: 0.2385 | Val Loss: 1.9510, Acc: 0.2164, F1: 0.0770
  Epoch 05/30 | Train Loss: 1.5770, Acc: 0.2681, F1: 0.2412 | Val Loss: 1.9802, Acc: 0.2164, F1: 0.0770
  Epoch 06/30 | Train Loss: 1.5721, Acc: 0.2862, F1: 0.2585 | Val Loss: 2.0403, Acc: 0.2164, F1: 0.0770
  Epoch 07/30 | Train Loss: 1.5724, Acc: 0.2831, F1: 0.2556 | Val Loss: 2.0736, Acc: 0.2164, F1: 0.0770
  Epoch 08/30 | Train Loss: 1.5730, Acc: 0.2791, F1: 0.2512 | Val Loss: 2.1601, Acc: 0.2164, F1: 0.0770
  Epoch 09/30 | Train Loss: 1.5678, Acc: 0.2886, F1: 0.2568 | Val Loss: 2.1613, Acc: 0.2164, F1: 0.0770
  Epoch 10/30 | Train Loss: 1.5668, Acc: 0.2890, F1: 0.2586 | Val Loss: 2.2200, Acc: 0.2164, F1: 0.0770
